TIMESTEP,MEAN,MINIMUM(K),MAXIMUM(K)
1987-03-06T00:00:00Z,280.59534,274.7,286.8
1987-03-07T00:00:00Z,285.6786,276.4,294
1987-03-08T00:00:00Z,288.1391,280.1,296.8
1987-03-09T00:00:00Z,281.25613,275.1,292.4
1987-03-10T00:00:00Z,268.0396,262.3,278.6
1987-03-11T00:00:00Z,274.58728,269,279.1
1987-03-12T00:00:00Z,277.56534,271.5,281.6
1987-03-13T00:00:00Z,276.49356,271.3,282.2
1987-03-14T00:00:00Z,276.4251,270.7,282.5
1987-03-15T00:00:00Z,276.9816,270.6,282.3
1987-03-16T00:00:00Z,274.1776,267.4,281.9
1987-03-17T00:00:00Z,277.4402,270.6,283.1
1987-03-18T00:00:00Z,278.85953,272.1,284.2
1987-03-19T00:00:00Z,279.43732,272.6,285.3
1987-03-20T00:00:00Z,278.1988,271.9,283.4
1987-03-21T00:00:00Z,280.11597,274.7,283.6
1987-03-22T00:00:00Z,284.47842,278,287.8
1987-03-23T00:00:00Z,288.07492,282.1,291.1
1987-03-24T00:00:00Z,290.98508,284.7,294.8
1987-03-25T00:00:00Z,290.98492,283.2,295.1
1987-03-26T00:00:00Z,285.38925,279.8,293.4
1987-03-27T00:00:00Z,287.68402,283.3,291.8
1987-03-28T00:00:00Z,288.09946,283.3,290.8
1987-03-29T00:00:00Z,292.25003,284.7,296.7
1987-03-30T00:00:00Z,288.05045,282.5,292.7
1987-03-31T00:00:00Z,286.9941,276.8,293.9
1987-04-01T00:00:00Z,276.80737,271.2,287
1987-04-02T00:00:00Z,282.0235,276.9,287.7
1987-04-03T00:00:00Z,280.57288,276.2,288.1
1987-04-04T00:00:00Z,283.48135,276.4,288.8
1987-04-05T00:00:00Z,282.99414,277.8,287.3
1987-04-06T00:00:00Z,284.11246,278.4,288.3
1987-04-07T00:00:00Z,284.7199,277.8,291.7
1987-04-08T00:00:00Z,281.51987,274.8,289.3
1987-04-09T00:00:00Z,285.0572,279.2,289.7
1987-04-10T00:00:00Z,291.14258,283.1,295.1
1987-04-11T00:00:00Z,293.761,286.6,297.3
1987-04-12T00:00:00Z,290.744,285.7,295.6
1987-04-13T00:00:00Z,288.19962,279.7,293.1
1987-04-14T00:00:00Z,290.86862,284.2,294.3
1987-04-15T00:00:00Z,290.55643,284.1,295.3
1987-04-16T00:00:00Z,287.83002,281.6,291.6
1987-04-17T00:00:00Z,287.55743,282.2,291.2
1987-04-18T00:00:00Z,292.7689,285.9,296.6
1987-04-19T00:00:00Z,294.17038,286.1,297.8
1987-04-20T00:00:00Z,296.77393,286,300.5
1987-04-21T00:00:00Z,298.03418,287.8,301.8
1987-04-22T00:00:00Z,289.576,282.3,296.1
1987-04-23T00:00:00Z,291.87814,285.1,297
1987-04-24T00:00:00Z,287.31873,282.7,291.8
1987-04-25T00:00:00Z,286.2103,281,289
1987-04-26T00:00:00Z,287.00665,281.3,290.8
1987-04-27T00:00:00Z,288.7539,282.1,294.5
1987-04-28T00:00:00Z,280.93414,274.2,287.9
1987-04-29T00:00:00Z,286.70215,278.4,293.2
1987-04-30T00:00:00Z,282.0733,275.3,291.7
1987-05-01T00:00:00Z,286.7686,279.2,292.1
1987-05-02T00:00:00Z,289.0436,282,293.9
1987-05-03T00:00:00Z,288.16016,281.6,293.5
1987-05-04T00:00:00Z,287.46915,281.6,291
1987-05-05T00:00:00Z,286.71747,279.7,292
1987-05-06T00:00:00Z,290.82553,283.7,296
1987-05-07T00:00:00Z,290.20355,283.9,298.6
1987-05-08T00:00:00Z,290.16452,283.5,294.3
1987-05-09T00:00:00Z,295.9187,285.3,299.7
1987-05-10T00:00:00Z,296.49768,288.7,303.5
1987-05-11T00:00:00Z,299.64014,291.8,303.7
1987-05-12T00:00:00Z,293.03937,287.8,303.2
1987-05-13T00:00:00Z,292.01822,285.5,296.9
1987-05-14T00:00:00Z,296.04297,288.6,302.4
1987-05-15T00:00:00Z,292.24002,284.6,300
1987-05-16T00:00:00Z,291.5066,284.8,295.5
1987-05-17T00:00:00Z,296.70337,286.9,302
1987-05-18T00:00:00Z,292.65012,284.2,300.1
1987-05-19T00:00:00Z,289.49234,282.5,294.3
1987-05-20T00:00:00Z,287.8704,280.8,295.2
1987-05-21T00:00:00Z,293.20184,286.5,301.1
1987-05-22T00:00:00Z,299.28345,290.8,304
1987-05-23T00:00:00Z,298.9148,290.1,303.8
1987-05-24T00:00:00Z,292.634,287.7,300.1
1987-05-25T00:00:00Z,294.05164,287.8,298.2
1987-05-26T00:00:00Z,294.5211,286.9,301.2
1987-05-27T00:00:00Z,295.47992,286.6,303.6
1987-05-28T00:00:00Z,302.08896,293,306
1987-05-29T00:00:00Z,303.28732,296.8,308.3
1987-05-30T00:00:00Z,303.89853,294.2,308.6
1987-05-31T00:00:00Z,300.56326,294.2,307.4
1987-06-01T00:00:00Z,300.63715,294.6,305.9
1987-06-02T00:00:00Z,299.63937,293.8,303.1
1987-06-03T00:00:00Z,297.9109,290.9,303.7
1987-06-04T00:00:00Z,295.62082,289.2,299.7
1987-06-05T00:00:00Z,294.71527,288.6,301.4
1987-06-06T00:00:00Z,292.18564,284.9,300.1
1987-06-07T00:00:00Z,294.35114,284.3,302.1
1987-06-08T00:00:00Z,299.39203,291.9,305.2
1987-06-09T00:00:00Z,293.51593,288,302
1987-06-10T00:00:00Z,291.6582,286.1,299.5
1987-06-11T00:00:00Z,294.18994,289,299.2
1987-06-12T00:00:00Z,296.68927,291.6,300.8
1987-06-13T00:00:00Z,298.59076,291.8,303.2
1987-06-14T00:00:00Z,300.54282,293.5,305.3
1987-06-15T00:00:00Z,299.67056,292.5,307.4
1987-06-16T00:00:00Z,298.5782,291.7,303.6
1987-06-17T00:00:00Z,295.14227,288.8,302.6
1987-06-18T00:00:00Z,298.21622,292.3,301.9
1987-06-19T00:00:00Z,301.43683,295,305.5
1987-06-20T00:00:00Z,298.89008,291.7,306
1987-06-21T00:00:00Z,297.82034,291.6,301.8
1987-06-22T00:00:00Z,298.8985,292.7,302.7
1987-06-23T00:00:00Z,299.2649,293.3,303.9
1987-06-24T00:00:00Z,301.37094,296,305.1
1987-06-25T00:00:00Z,302.19946,296.4,305.1
1987-06-26T00:00:00Z,296.47525,289.7,303
1987-06-27T00:00:00Z,296.7788,290.5,301.8
1987-06-28T00:00:00Z,293.75165,287.4,302.4
1987-06-29T00:00:00Z,300.2956,294.7,304.7
1987-06-30T00:00:00Z,300.02808,294.8,306
1987-07-01T00:00:00Z,297.31747,292.4,304.5
1987-07-02T00:00:00Z,293.94394,288.2,300
1987-07-03T00:00:00Z,299.24408,292.3,303.9
1987-07-04T00:00:00Z,299.17804,293.7,304.3
1987-07-05T00:00:00Z,299.2909,294,302.4
1987-07-06T00:00:00Z,300.43726,294.3,304.1
1987-07-07T00:00:00Z,297.3455,290.3,303.3
1987-07-08T00:00:00Z,301.48163,296.3,304.7
1987-07-09T00:00:00Z,302.8685,297.2,307.1
1987-07-10T00:00:00Z,302.90076,298.2,306.7
1987-07-11T00:00:00Z,303.37018,297.7,306.3
1987-07-12T00:00:00Z,304.38904,298.3,308
1987-07-13T00:00:00Z,303.5739,297.7,307.4
1987-07-14T00:00:00Z,300.30353,293.9,304.9
1987-07-15T00:00:00Z,294.33633,288.8,302.6
1987-07-16T00:00:00Z,295.59595,290.1,302
1987-07-17T00:00:00Z,298.35568,292,302.5
1987-07-18T00:00:00Z,302.5371,296.6,305.8
1987-07-19T00:00:00Z,301.1971,293.1,306
1987-07-20T00:00:00Z,302.65994,296.6,306.8
1987-07-21T00:00:00Z,303.91983,297.4,308
1987-07-22T00:00:00Z,303.78207,297.4,307.4
1987-07-23T00:00:00Z,304.4836,298.1,307.6
1987-07-24T00:00:00Z,304.9418,299.5,308.4
1987-07-25T00:00:00Z,302.5748,297.3,307.9
1987-07-26T00:00:00Z,300.89795,295.5,304.9
1987-07-27T00:00:00Z,298.4369,291.3,303.7
1987-07-28T00:00:00Z,296.1252,288,303.6
1987-07-29T00:00:00Z,297.3642,290.2,302.6
1987-07-30T00:00:00Z,299.40216,293.6,302.8
1987-07-31T00:00:00Z,297.5962,289.9,303.2
1987-08-01T00:00:00Z,297.67938,291.2,302
1987-08-02T00:00:00Z,297.51532,290.9,302.9
1987-08-03T00:00:00Z,299.7097,293.8,305
1987-08-04T00:00:00Z,303.4848,296.7,307.2
1987-08-05T00:00:00Z,297.54755,291.2,304.5
1987-08-06T00:00:00Z,298.11264,293.1,301.7
1987-08-07T00:00:00Z,299.97095,295,303
1987-08-08T00:00:00Z,299.8533,294.2,305.5
1987-08-09T00:00:00Z,294.17688,288.5,300.7
1987-08-10T00:00:00Z,297.45352,291.4,302.8
1987-08-11T00:00:00Z,297.6492,291.8,303.1
1987-08-12T00:00:00Z,298.1984,291.8,302
1987-08-13T00:00:00Z,299.91946,293.5,304.7
1987-08-14T00:00:00Z,301.1626,294.6,306.1
1987-08-15T00:00:00Z,302.21976,296.4,306.6
1987-08-16T00:00:00Z,303.51047,297.6,308.4
1987-08-17T00:00:00Z,305.08353,298.4,309.7
1987-08-18T00:00:00Z,300.2593,294.8,306.5
1987-08-19T00:00:00Z,299.13712,293.6,304.7
1987-08-20T00:00:00Z,297.11496,291.2,303.4
1987-08-21T00:00:00Z,298.80844,292.7,302.8
1987-08-22T00:00:00Z,300.14548,294.1,304.2
1987-08-23T00:00:00Z,292.47757,286.4,300.4
1987-08-24T00:00:00Z,290.89267,284.4,297.8
1987-08-25T00:00:00Z,293.4169,287.7,299.5
1987-08-26T00:00:00Z,291.87653,286.7,297.9
1987-08-27T00:00:00Z,290.04965,284.2,297.6
1987-08-28T00:00:00Z,290.85284,286,297.3
1987-08-29T00:00:00Z,292.93384,286,300.4
1987-08-30T00:00:00Z,297.0329,291.8,300.2
1987-08-31T00:00:00Z,296.29703,291.2,299.8
1987-09-01T00:00:00Z,291.0615,285.6,298.3
1987-09-02T00:00:00Z,290.2876,284.1,298.6
1987-09-03T00:00:00Z,290.988,283.9,297.1
1987-09-04T00:00:00Z,293.50122,287.1,297.2
1987-09-05T00:00:00Z,295.96982,290,300.7
1987-09-06T00:00:00Z,293.4808,287.1,300.2
1987-09-07T00:00:00Z,298.19626,292.4,302.8
1987-09-08T00:00:00Z,295.90598,291.1,299.7
1987-09-09T00:00:00Z,297.69635,292.5,303.2
1987-09-10T00:00:00Z,297.67822,292.2,302.3
1987-09-11T00:00:00Z,297.42307,292.5,300.4
1987-09-12T00:00:00Z,293.68994,286.8,299.3
1987-09-13T00:00:00Z,295.26627,288.6,300.6
1987-09-14T00:00:00Z,294.46106,289,301.4
1987-09-15T00:00:00Z,294.00143,288.4,299.5
1987-09-16T00:00:00Z,296.70267,290.6,300.3
1987-09-17T00:00:00Z,293.88608,287.6,301.1
1987-09-18T00:00:00Z,289.7923,282.2,297.8
1987-09-19T00:00:00Z,288.07047,281.7,294.3
1987-09-20T00:00:00Z,289.7959,283.3,295.8
1987-09-21T00:00:00Z,291.93024,285.1,296.8
1987-09-22T00:00:00Z,290.67578,283.6,296.4
1987-09-23T00:00:00Z,291.52264,286,296.2
1987-09-24T00:00:00Z,289.25262,282.4,296.8
1987-09-25T00:00:00Z,284.13248,277.2,295.2
1987-09-26T00:00:00Z,288.89166,281.8,294.9
1987-09-27T00:00:00Z,291.45853,283.5,296.9
1987-09-28T00:00:00Z,296.81506,290.7,301.3
1987-09-29T00:00:00Z,296.23157,290.9,300.3
1987-09-30T00:00:00Z,292.1993,288.1,298
1987-10-01T00:00:00Z,286.76794,281.6,294
1987-10-02T00:00:00Z,290.48212,285.1,293.8
1987-10-03T00:00:00Z,285.88754,280.6,295.7
1987-10-04T00:00:00Z,282.0484,275.4,289.6
1987-10-05T00:00:00Z,290.14978,281.4,295.1
1987-10-06T00:00:00Z,292.06903,284.6,295.6
1987-10-07T00:00:00Z,288.32663,282.8,294.9
1987-10-08T00:00:00Z,283.7268,279.2,292.4
1987-10-09T00:00:00Z,285.49274,279.2,290.5
1987-10-10T00:00:00Z,285.7336,280.4,291.7
1987-10-11T00:00:00Z,281.15073,274.8,290.9
1987-10-12T00:00:00Z,281.9427,276.5,287.9
1987-10-13T00:00:00Z,283.49924,277.6,287.8
1987-10-14T00:00:00Z,287.06393,281.6,291
1987-10-15T00:00:00Z,289.78528,286.2,292.5
1987-10-16T00:00:00Z,292.71542,287,296
1987-10-17T00:00:00Z,290.9941,285.7,294.1
1987-10-18T00:00:00Z,289.0048,284.5,294.5
1987-10-19T00:00:00Z,288.8617,283.4,292.4
1987-10-20T00:00:00Z,288.51102,284.2,293.1
1987-10-21T00:00:00Z,284.97638,279.9,291
1987-10-22T00:00:00Z,282.9733,276.1,288.4
1987-10-23T00:00:00Z,285.7052,279.9,290.4
1987-10-24T00:00:00Z,288.96024,282.4,292.3
1987-10-25T00:00:00Z,283.68036,278.9,290.5
1987-10-26T00:00:00Z,283.41064,277.9,287.2
1987-10-27T00:00:00Z,283.34708,277.4,290.6
1987-10-28T00:00:00Z,284.01517,279.2,291.9
1987-10-29T00:00:00Z,281.58142,276.6,288.2
1987-10-30T00:00:00Z,283.3473,276.8,290.1
1987-10-31T00:00:00Z,284.1208,277.3,290.4
1987-11-01T00:00:00Z,285.38892,278,290.4
1987-11-02T00:00:00Z,285.20444,278.4,290.5
1987-11-03T00:00:00Z,288.79413,283,295.1
1987-11-04T00:00:00Z,294.56573,285.4,299
1987-11-05T00:00:00Z,288.0842,283.5,294.8
1987-11-06T00:00:00Z,276.3085,270.8,285.4
1987-11-07T00:00:00Z,279.10944,269.8,287.4
1987-11-08T00:00:00Z,284.04156,275.7,290.9
1987-11-09T00:00:00Z,282.97382,276.8,289.3
1987-11-10T00:00:00Z,276.54767,269.7,288.2
1987-11-11T00:00:00Z,273.80963,268.5,282.1
1987-11-12T00:00:00Z,276.59857,270,282.3
1987-11-13T00:00:00Z,281.45065,275.4,287.4
1987-11-14T00:00:00Z,284.47195,278.3,290.3
1987-11-15T00:00:00Z,281.78745,273.9,287.8
1987-11-16T00:00:00Z,285.28183,279.6,290.6
1987-11-17T00:00:00Z,288.75266,282.8,293.8
1987-11-18T00:00:00Z,288.52786,283.5,295.6
1987-11-19T00:00:00Z,280.82718,274.6,286.6
1987-11-20T00:00:00Z,278.01843,272.5,285.2
1987-11-21T00:00:00Z,270.13782,262.8,281.2
1987-11-22T00:00:00Z,271.52005,264.7,278.7
1987-11-23T00:00:00Z,279.73557,274.5,286.1
1987-11-24T00:00:00Z,282.2544,277.2,289.5
1987-11-25T00:00:00Z,280.77078,273.8,288.6
1987-11-26T00:00:00Z,281.29315,273.6,292.5
1987-11-27T00:00:00Z,277.37128,271,283.3
1987-11-28T00:00:00Z,277.7227,272.3,283.3
1987-11-29T00:00:00Z,280.2852,274.6,286.8
1987-11-30T00:00:00Z,282.6434,275.2,289
1987-12-01T00:00:00Z,278.84232,273.4,284.3
1987-12-02T00:00:00Z,275.48517,269.6,281.8
1987-12-03T00:00:00Z,275.2896,269.4,280.5
1987-12-04T00:00:00Z,275.37088,269.9,282.2
1987-12-05T00:00:00Z,272.3005,265.7,278.8
1987-12-06T00:00:00Z,272.9962,266,278.9
1987-12-07T00:00:00Z,273.60074,269.1,279.4
1987-12-08T00:00:00Z,277.0966,271.9,282.1
1987-12-09T00:00:00Z,280.0364,274.8,286.5
1987-12-10T00:00:00Z,280.28592,275.2,288.3
1987-12-11T00:00:00Z,279.2712,273.1,283.8
1987-12-12T00:00:00Z,278.7438,273.3,283.4
1987-12-13T00:00:00Z,276.38644,270.8,282
1987-12-14T00:00:00Z,276.1194,271.1,280.7
1987-12-15T00:00:00Z,275.90125,269.5,283.1
1987-12-16T00:00:00Z,275.28687,269.5,282.6
1987-12-17T00:00:00Z,272.2711,264.8,278
1987-12-18T00:00:00Z,270.7399,264.3,276.5
1987-12-19T00:00:00Z,274.17224,268,279.5
1987-12-20T00:00:00Z,276.71127,272.3,282.1
1987-12-21T00:00:00Z,276.31918,271.9,282.2
1987-12-22T00:00:00Z,276.46692,270.9,281.2
1987-12-23T00:00:00Z,275.7472,269.7,281.4
1987-12-24T00:00:00Z,277.27765,270.7,282.6
1987-12-25T00:00:00Z,280.05847,274.8,286.5
1987-12-26T00:00:00Z,275.31894,268.4,283.5
1987-12-27T00:00:00Z,273.78592,266.9,279.2
1987-12-28T00:00:00Z,272.23993,264.5,278
1987-12-29T00:00:00Z,268.75128,260.6,276.6
1987-12-30T00:00:00Z,261.52087,253.8,271.1
1987-12-31T00:00:00Z,275.1398,270.4,279.2
1988-01-01T00:00:00Z,276.17905,271.5,283.3
1988-01-02T00:00:00Z,269.14172,264.7,276.4
1988-01-03T00:00:00Z,271.91043,267.3,276.6
1988-01-04T00:00:00Z,273.09155,268.4,276.9
1988-01-05T00:00:00Z,266.41513,260,275
1988-01-06T00:00:00Z,263.383,256.7,268.5
1988-01-07T00:00:00Z,263.57684,257.1,269.7
1988-01-08T00:00:00Z,267.1485,262,275.6
1988-01-09T00:00:00Z,269.69534,265.5,275
1988-01-10T00:00:00Z,267.05234,261.9,273
1988-01-11T00:00:00Z,269.9025,265.2,273.9
1988-01-12T00:00:00Z,275.46506,270.6,279.7
1988-01-13T00:00:00Z,275.84845,272.1,278.7
1988-01-14T00:00:00Z,259.0545,250.9,269.4
1988-01-15T00:00:00Z,267.09164,261.7,273.1
1988-01-16T00:00:00Z,274.39017,268.9,278.8
1988-01-17T00:00:00Z,276.12015,272.1,279.4
1988-01-18T00:00:00Z,277.95505,273.9,281.8
1988-01-19T00:00:00Z,276.69766,273.2,280.7
1988-01-20T00:00:00Z,277.91107,273.3,286.5
1988-01-21T00:00:00Z,277.81177,273.2,284
1988-01-22T00:00:00Z,271.3725,265.3,276.9
1988-01-23T00:00:00Z,273.493,267.4,277.5
1988-01-24T00:00:00Z,276.1059,271.1,279.7
1988-01-25T00:00:00Z,275.87985,271.1,281.7
1988-01-26T00:00:00Z,272.36514,267.7,277.5
1988-01-27T00:00:00Z,266.23865,258.4,273.6
1988-01-28T00:00:00Z,268.3348,263.3,272.7
1988-01-29T00:00:00Z,270.618,264.7,278.7
1988-01-30T00:00:00Z,278.53934,274.3,282.7
1988-01-31T00:00:00Z,281.25302,275.2,288
1988-02-01T00:00:00Z,280.90448,275.7,287.3
1988-02-02T00:00:00Z,279.4006,274.9,288
1988-02-03T00:00:00Z,272.75497,263.9,279.1
1988-02-04T00:00:00Z,272.1579,265.1,279.7
1988-02-05T00:00:00Z,263.89847,256.3,273.5
1988-02-06T00:00:00Z,263.2126,257.9,272.9
1988-02-07T00:00:00Z,265.4488,259.4,273.4
1988-02-08T00:00:00Z,268.19235,262,276.5
1988-02-09T00:00:00Z,272.0862,266.2,278.3
1988-02-10T00:00:00Z,270.7834,266,278.5
1988-02-11T00:00:00Z,272.28375,265.7,278.4
1988-02-12T00:00:00Z,274.663,269.5,281.4
1988-02-13T00:00:00Z,268.91406,262.4,278.1
1988-02-14T00:00:00Z,270.617,266,276.4
1988-02-15T00:00:00Z,276.55777,273,282.2
1988-02-16T00:00:00Z,274.96127,271.3,281.2
1988-02-17T00:00:00Z,275.59244,270.4,281.6
1988-02-18T00:00:00Z,275.11914,269.8,282.2
1988-02-19T00:00:00Z,276.95334,272.3,281.8
1988-02-20T00:00:00Z,277.76718,273.3,287.2
1988-02-21T00:00:00Z,272.77487,264.2,280
1988-02-22T00:00:00Z,276.83557,271.1,281.1
1988-02-23T00:00:00Z,278.1206,273.7,284.1
1988-02-24T00:00:00Z,272.3093,267,279.2
1988-02-25T00:00:00Z,269.9837,264.8,276.1
1988-02-26T00:00:00Z,271.5134,265.6,275.4
1988-02-27T00:00:00Z,272.66345,266.8,277.8
1988-02-28T00:00:00Z,272.9275,268,277
1988-02-29T00:00:00Z,275.91098,271.3,282.6
1988-03-01T00:00:00Z,271.6444,266.4,282.3
1988-03-02T00:00:00Z,277.83136,271.1,283.9
1988-03-03T00:00:00Z,276.31137,270.4,285.2
1988-03-04T00:00:00Z,274.82068,269.6,284.3
1988-03-05T00:00:00Z,272.36765,265,281
1988-03-06T00:00:00Z,278.08713,272.8,283.4
1988-03-07T00:00:00Z,278.6223,273.2,287.8
1988-03-08T00:00:00Z,279.88232,272.6,287.5
1988-03-09T00:00:00Z,281.9092,276.1,290.3
1988-03-10T00:00:00Z,278.38757,274,285.6
1988-03-11T00:00:00Z,275.57013,266.4,283.9
1988-03-12T00:00:00Z,281.2835,271.4,289.1
1988-03-13T00:00:00Z,281.87582,274.4,291.6
1988-03-14T00:00:00Z,275.88275,270.5,285.3
1988-03-15T00:00:00Z,274.135,268.2,281.4
1988-03-16T00:00:00Z,276.07004,270.2,283.4
1988-03-17T00:00:00Z,277.123,271.4,283.7
1988-03-18T00:00:00Z,277.96542,272.4,282.9
1988-03-19T00:00:00Z,275.6961,270.1,283.2
1988-03-20T00:00:00Z,271.78207,265.1,282.6
1988-03-21T00:00:00Z,265.67938,257.3,276.1
1988-03-22T00:00:00Z,272.11597,266.1,280.7
1988-03-23T00:00:00Z,282.80295,276.2,292
1988-03-24T00:00:00Z,283.73495,277.3,297.1
1988-03-25T00:00:00Z,292.99023,282,297.3
1988-03-26T00:00:00Z,289.9929,281.9,294.8
1988-03-27T00:00:00Z,282.9399,276.7,290.6
1988-03-28T00:00:00Z,280.04486,274.2,286.2
1988-03-29T00:00:00Z,287.1652,279.4,298.7
1988-03-30T00:00:00Z,290.31177,281.5,295.1
1988-03-31T00:00:00Z,285.9539,277.9,292.4
1988-04-01T00:00:00Z,283.70218,277.9,288.7
1988-04-02T00:00:00Z,287.49478,280.2,292.4
1988-04-03T00:00:00Z,291.64877,283.5,296.2
1988-04-04T00:00:00Z,291.1463,282.3,297.2
1988-04-05T00:00:00Z,289.3244,283.6,294.8
1988-04-06T00:00:00Z,291.1337,283.6,298.5
1988-04-07T00:00:00Z,286.08893,280.6,290
1988-04-08T00:00:00Z,282.91025,278.9,287.2
1988-04-09T00:00:00Z,282.40506,277.5,289.9
1988-04-10T00:00:00Z,284.78604,279.2,289.1
1988-04-11T00:00:00Z,284.10913,278.2,287.6
1988-04-12T00:00:00Z,285.69788,279.8,290.3
1988-04-13T00:00:00Z,284.81158,278.5,289.1
1988-04-14T00:00:00Z,285.70227,279.5,291.4
1988-04-15T00:00:00Z,281.41083,276.5,288.1
1988-04-16T00:00:00Z,277.4014,272,285.5
1988-04-17T00:00:00Z,286.99258,279.1,290.5
1988-04-18T00:00:00Z,283.84097,278.8,290.1
1988-04-19T00:00:00Z,278.187,272.5,287
1988-04-20T00:00:00Z,281.57373,272.9,288.4
1988-04-21T00:00:00Z,280.14935,272.6,288.6
1988-04-22T00:00:00Z,281.2461,273.9,287.1
1988-04-23T00:00:00Z,284.5542,278.4,296.3
1988-04-24T00:00:00Z,283.24973,277.8,292.6
1988-04-25T00:00:00Z,282.75073,275.8,289.1
1988-04-26T00:00:00Z,287.6837,279.3,291.6
1988-04-27T00:00:00Z,289.0254,280.7,294.1
1988-04-28T00:00:00Z,284.92422,280.3,291.7
1988-04-29T00:00:00Z,284.1605,278.6,288
1988-04-30T00:00:00Z,285.60483,278.9,290.8
1988-05-01T00:00:00Z,286.2569,279.4,292.4
1988-05-02T00:00:00Z,285.97183,280.2,290.8
1988-05-03T00:00:00Z,286.87085,281.6,290.2
1988-05-04T00:00:00Z,291.788,286.8,295.1
1988-05-05T00:00:00Z,291.65756,285.2,297.2
1988-05-06T00:00:00Z,295.0491,287.2,298.8
1988-05-07T00:00:00Z,293.3835,286.9,298
1988-05-08T00:00:00Z,295.19437,287,299.7
1988-05-09T00:00:00Z,295.077,286.8,300.7
1988-05-10T00:00:00Z,294.50894,287.7,297.9
1988-05-11T00:00:00Z,290.07095,285.2,296.6
1988-05-12T00:00:00Z,292.064,286.4,296.4
1988-05-13T00:00:00Z,297.0733,287,300.5
1988-05-14T00:00:00Z,290.1788,284.3,296.2
1988-05-15T00:00:00Z,294.75592,287.5,300.5
1988-05-16T00:00:00Z,297.45468,291,300.1
1988-05-17T00:00:00Z,295.00418,289.9,300.1
1988-05-18T00:00:00Z,291.30862,286.3,296.7
1988-05-19T00:00:00Z,291.9086,286.3,295
1988-05-20T00:00:00Z,293.64346,289.4,297.1
1988-05-21T00:00:00Z,295.6486,290.4,299
1988-05-22T00:00:00Z,296.2936,291.1,299.7
1988-05-23T00:00:00Z,298.47427,290.4,302.6
1988-05-24T00:00:00Z,293.4627,288.4,302.2
1988-05-25T00:00:00Z,286.47824,281.3,299.3
1988-05-26T00:00:00Z,290.95355,285.6,296.6
1988-05-27T00:00:00Z,297.62704,291.3,302.6
1988-05-28T00:00:00Z,299.71686,291.6,303.3
1988-05-29T00:00:00Z,299.63077,293.7,303.6
1988-05-30T00:00:00Z,300.40164,293.5,305.8
1988-05-31T00:00:00Z,300.40405,292.7,305.2
1988-06-01T00:00:00Z,297.8499,288.9,305.1
1988-06-02T00:00:00Z,289.2697,283.6,296.6
1988-06-03T00:00:00Z,290.23535,284.6,295.7
1988-06-04T00:00:00Z,292.36197,286.3,296.3
1988-06-05T00:00:00Z,296.68695,289.4,300.3
1988-06-06T00:00:00Z,294.7073,288.4,300
1988-06-07T00:00:00Z,293.13718,285.8,300.7
1988-06-08T00:00:00Z,291.42642,285,297.6
1988-06-09T00:00:00Z,289.10223,284.4,297.5
1988-06-10T00:00:00Z,289.16177,283.8,297.2
1988-06-11T00:00:00Z,294.5945,288.6,298.9
1988-06-12T00:00:00Z,300.40823,290.5,304
1988-06-13T00:00:00Z,302.35483,295.1,306.9
1988-06-14T00:00:00Z,304.30447,298,307.8
1988-06-15T00:00:00Z,304.9642,295.1,308.7
1988-06-16T00:00:00Z,301.3707,294.8,307.5
1988-06-17T00:00:00Z,297.6956,290.8,304.1
1988-06-18T00:00:00Z,298.38712,292.6,302.3
1988-06-19T00:00:00Z,301.17108,295.3,305.2
1988-06-20T00:00:00Z,303.94662,295.5,308.6
1988-06-21T00:00:00Z,301.38742,294.8,307.9
1988-06-22T00:00:00Z,304.3574,296.5,309.8
1988-06-23T00:00:00Z,298.02374,293.2,306.1
1988-06-24T00:00:00Z,294.2579,287.1,299.9
1988-06-25T00:00:00Z,300.0498,291.5,309.3
1988-06-26T00:00:00Z,296.4677,290.3,304.9
1988-06-27T00:00:00Z,295.12524,289.1,300.4
1988-06-28T00:00:00Z,297.43713,291.1,302.3
1988-06-29T00:00:00Z,292.23224,285.5,300.8
1988-06-30T00:00:00Z,288.49408,281.1,299.5
1988-07-01T00:00:00Z,292.30637,285.6,300
1988-07-02T00:00:00Z,294.91815,287.9,301
1988-07-03T00:00:00Z,299.0518,292.7,302.5
1988-07-04T00:00:00Z,301.5808,295.6,304.4
1988-07-05T00:00:00Z,303.11218,296.6,306.6
1988-07-06T00:00:00Z,304.8877,297,309.8
1988-07-07T00:00:00Z,306.18207,297.3,311.5
1988-07-08T00:00:00Z,306.3923,297.8,311.3
1988-07-09T00:00:00Z,306.29367,297.9,311.7
1988-07-10T00:00:00Z,306.2913,298.7,312.1
1988-07-11T00:00:00Z,303.81268,297.9,309.2
1988-07-12T00:00:00Z,302.23053,296.1,305.9
1988-07-13T00:00:00Z,300.7405,293.3,305.9
1988-07-14T00:00:00Z,302.82047,296.2,307.4
1988-07-15T00:00:00Z,299.63962,291.6,307.3
1988-07-16T00:00:00Z,305.86,299.2,310.6
1988-07-17T00:00:00Z,303.86148,296.7,309.6
1988-07-18T00:00:00Z,303.82858,297.9,307.4
1988-07-19T00:00:00Z,302.6446,297.4,305.6
1988-07-20T00:00:00Z,300.06158,294.8,303.4
1988-07-21T00:00:00Z,297.73306,291.4,303.8
1988-07-22T00:00:00Z,299.1736,293.7,303.3
1988-07-23T00:00:00Z,300.42325,295,303.6
