TIMESTEP,MEAN(K),MINIMUM(K),MAXIMUM(K)
1995-09-05T00:00:00Z,285.40198,279.7,293.3
1995-09-06T00:00:00Z,283.94,275.6,291.7
1995-09-07T00:00:00Z,283.09857,277.4,291.5
1995-09-08T00:00:00Z,281.13364,272.5,291.5
1995-09-09T00:00:00Z,281.84384,276,290.9
1995-09-10T00:00:00Z,276.6954,270.5,286.4
1995-09-11T00:00:00Z,275.12445,268.4,284.2
1995-09-12T00:00:00Z,278.93076,274.2,287.1
1995-09-13T00:00:00Z,285.40308,280.3,292.3
1995-09-14T00:00:00Z,281.375,274.2,293.1
1995-09-15T00:00:00Z,278.6019,271.8,288.7
1995-09-16T00:00:00Z,276.8563,271.6,287.6
1995-09-17T00:00:00Z,282.15295,276.7,291
1995-09-18T00:00:00Z,278.0154,271.8,289.1
1995-09-19T00:00:00Z,276.52017,271,287.8
1995-09-20T00:00:00Z,280.91592,276,287.6
1995-09-21T00:00:00Z,284.16724,278.4,292.1
1995-09-22T00:00:00Z,280.29938,274.9,291.5
1995-09-23T00:00:00Z,276.62354,270.2,285
1995-09-24T00:00:00Z,276.66953,269.8,283.8
1995-09-25T00:00:00Z,279.32224,272.7,287.6
1995-09-26T00:00:00Z,280.72156,275.2,290.1
1995-09-27T00:00:00Z,280.96902,275.4,288.5
1995-09-28T00:00:00Z,277.56082,270.2,287.7
1995-09-29T00:00:00Z,275.5664,269.2,286.5
1995-09-30T00:00:00Z,277.9691,271.3,287.4
1995-10-01T00:00:00Z,278.87808,272.3,286.9
1995-10-02T00:00:00Z,281.25348,275.4,286.7
1995-10-03T00:00:00Z,280.13318,274.9,287.9
1995-10-04T00:00:00Z,283.2059,278,291
1995-10-05T00:00:00Z,282.68124,276.9,292.2
1995-10-06T00:00:00Z,283.41876,274.5,292.4
1995-10-07T00:00:00Z,282.88028,278,291.3
1995-10-08T00:00:00Z,279.7246,274.2,286.8
1995-10-09T00:00:00Z,278.56677,272.6,285.3
1995-10-10T00:00:00Z,279.8825,272.9,287.8
1995-10-11T00:00:00Z,282.06125,278.1,288.1
1995-10-12T00:00:00Z,280.2289,276.4,286.2
1995-10-13T00:00:00Z,283.26083,279.7,288
1995-10-14T00:00:00Z,281.672,275.1,287.3
1995-10-15T00:00:00Z,276.59937,271.2,283.3
1995-10-16T00:00:00Z,275.2488,269.5,281.8
1995-10-17T00:00:00Z,274.23215,267.4,281.5
1995-10-18T00:00:00Z,276.03427,269.6,283.5
1995-10-19T00:00:00Z,277.9313,273.9,284.9
1995-10-20T00:00:00Z,280.3695,276.1,286.3
1995-10-21T00:00:00Z,278.80945,272.9,286.3
1995-10-22T00:00:00Z,275.77396,271.1,282.3
1995-10-23T00:00:00Z,276.02783,271.8,283.7
1995-10-24T00:00:00Z,278.52075,273.7,285
1995-10-25T00:00:00Z,276.81253,270.5,285.1
1995-10-26T00:00:00Z,275.01047,269.1,283
1995-10-27T00:00:00Z,277.07944,270.9,283.3
1995-10-28T00:00:00Z,278.64084,273.9,286.7
1995-10-29T00:00:00Z,273.8516,266.5,281.3
1995-10-30T00:00:00Z,272.46622,264.9,279.8
1995-10-31T00:00:00Z,273.7076,266.6,280.5
1995-11-01T00:00:00Z,275.96747,268.5,283.6
1995-11-02T00:00:00Z,279.394,272.3,287.2
1995-11-03T00:00:00Z,275.06052,269,287.9
1995-11-04T00:00:00Z,270.94672,265.4,276.5
1995-11-05T00:00:00Z,269.66562,265,275.3
1995-11-06T00:00:00Z,269.079,265.2,276.5
1995-11-07T00:00:00Z,270.48157,266.2,278.8
1995-11-08T00:00:00Z,269.39865,263.8,276.5
1995-11-09T00:00:00Z,267.70358,260.8,273.1
1995-11-10T00:00:00Z,268.4387,260.8,274
1995-11-11T00:00:00Z,274.14566,269.5,282.7
1995-11-12T00:00:00Z,268.24286,261.3,274.9
1995-11-13T00:00:00Z,267.8331,260.7,273.2
1995-11-14T00:00:00Z,270.6367,265.3,278.7
1995-11-15T00:00:00Z,270.49982,265.9,277.1
1995-11-16T00:00:00Z,268.24954,263.4,274.6
1995-11-17T00:00:00Z,268.29028,262.1,274.1
1995-11-18T00:00:00Z,269.5881,261.6,275.7
1995-11-19T00:00:00Z,269.79486,263.8,277.7
1995-11-20T00:00:00Z,268.8738,264.1,276.4
1995-11-21T00:00:00Z,270.0142,266.3,278.7
1995-11-22T00:00:00Z,269.00668,263,274.4
1995-11-23T00:00:00Z,268.47424,262.7,274.3
1995-11-24T00:00:00Z,265.1645,257.6,274.2
1995-11-25T00:00:00Z,264.30258,257.1,274
1995-11-26T00:00:00Z,269.34045,264,275.2
1995-11-27T00:00:00Z,271.59726,265.8,278.3
1995-11-28T00:00:00Z,266.27182,256.3,276.9
1995-11-29T00:00:00Z,264.30905,255.7,273.3
1995-11-30T00:00:00Z,263.42285,256.2,272.1
1995-12-01T00:00:00Z,268.027,262.5,275.1
1995-12-02T00:00:00Z,264.454,254.7,274
1995-12-03T00:00:00Z,265.15512,255,274.3
1995-12-04T00:00:00Z,268.60025,261.8,276.5
1995-12-05T00:00:00Z,266.21976,256.6,274.1
1995-12-06T00:00:00Z,267.87082,261.4,276.4
1995-12-07T00:00:00Z,266.42557,259.7,274.2
1995-12-08T00:00:00Z,262.84122,251.4,273.1
1995-12-09T00:00:00Z,262.17953,252.3,273.5
1995-12-10T00:00:00Z,259.56366,253.9,267.3
1995-12-11T00:00:00Z,259.59515,253.7,266.7
1995-12-12T00:00:00Z,258.32318,252.5,266.7
1995-12-13T00:00:00Z,258.0288,250.2,268.1
1995-12-14T00:00:00Z,259.83978,250.6,269.7
1995-12-15T00:00:00Z,266.93283,260.8,275.2
1995-12-16T00:00:00Z,266.68967,260.5,275.1
1995-12-17T00:00:00Z,265.43924,259.5,273.1
1995-12-18T00:00:00Z,261.9559,254.1,272.2
1995-12-19T00:00:00Z,260.02008,251.5,272.4
1995-12-20T00:00:00Z,260.22235,254.5,267.7
1995-12-21T00:00:00Z,259.982,254.3,267.4
1995-12-22T00:00:00Z,264.62204,260,269.8
1995-12-23T00:00:00Z,265.8497,260.8,270.9
1995-12-24T00:00:00Z,265.68185,260.2,271.3
1995-12-25T00:00:00Z,265.29086,258.3,270.8
1995-12-26T00:00:00Z,263.05798,257,269.6
1995-12-27T00:00:00Z,261.91913,256.5,268.3
1995-12-28T00:00:00Z,262.0964,257.2,270.5
1995-12-29T00:00:00Z,261.683,257.1,269.4
1995-12-30T00:00:00Z,260.98505,255.9,270.9
1995-12-31T00:00:00Z,266.69583,261.1,273.3
1996-01-01T00:00:00Z,265.9415,255.8,274.5
1996-01-02T00:00:00Z,260.40283,247.8,274.5
1996-01-03T00:00:00Z,257.4215,246.9,271.9
1996-01-04T00:00:00Z,252.21246,244.5,266.5
1996-01-05T00:00:00Z,249.72275,240.3,263.9
1996-01-06T00:00:00Z,247.10852,238.5,260.5
1996-01-07T00:00:00Z,250.00748,241.8,263.8
1996-01-08T00:00:00Z,252.38495,240.4,265.5
1996-01-09T00:00:00Z,256.30856,248.8,266.7
1996-01-10T00:00:00Z,260.50674,254,268.6
1996-01-11T00:00:00Z,254.79056,248.5,265.6
1996-01-12T00:00:00Z,259.17612,253.4,268.4
1996-01-13T00:00:00Z,262.21762,254.7,272.3
1996-01-14T00:00:00Z,266.15652,257.5,273.9
1996-01-15T00:00:00Z,251.68365,243.8,266.3
1996-01-16T00:00:00Z,251.60942,243.9,265.4
1996-01-17T00:00:00Z,271.23428,263.9,277.8
1996-01-18T00:00:00Z,273.23587,267.3,279.1
1996-01-19T00:00:00Z,263.96298,258.1,276.2
1996-01-20T00:00:00Z,260.50128,252.4,269
1996-01-21T00:00:00Z,261.9648,254.1,271.3
1996-01-22T00:00:00Z,263.76492,259.5,273.4
1996-01-23T00:00:00Z,268.89935,264.1,274.2
1996-01-24T00:00:00Z,268.8395,263.6,275.7
1996-01-25T00:00:00Z,260.9818,252.4,270.6
1996-01-26T00:00:00Z,261.5814,252.8,271
1996-01-27T00:00:00Z,266.90594,261.2,275.5
1996-01-28T00:00:00Z,262.9212,254.5,271.8
1996-01-29T00:00:00Z,262.9632,254.2,271
1996-01-30T00:00:00Z,263.5108,255.7,273.6
1996-01-31T00:00:00Z,257.95767,250.1,268.7
1996-02-01T00:00:00Z,256.33148,248.8,266.7
1996-02-02T00:00:00Z,257.35355,250.8,270.3
1996-02-03T00:00:00Z,254.58727,246.8,264.9
1996-02-04T00:00:00Z,252.79428,245.3,262
1996-02-05T00:00:00Z,253.95389,247.5,261
1996-02-06T00:00:00Z,256.82065,251.2,264.5
1996-02-07T00:00:00Z,259.22482,252.9,266.8
1996-02-08T00:00:00Z,267.5939,260.6,275.1
1996-02-09T00:00:00Z,268.17432,262.2,275.3
1996-02-10T00:00:00Z,265.5334,257.8,273.9
1996-02-11T00:00:00Z,265.95428,259,277
1996-02-12T00:00:00Z,255.08719,245.9,266.8
1996-02-13T00:00:00Z,254.24492,245.6,264.5
1996-02-14T00:00:00Z,259.17377,250.3,268
1996-02-15T00:00:00Z,261.1293,254.4,272.6
1996-02-16T00:00:00Z,259.51733,253.5,271.1
1996-02-17T00:00:00Z,258.43387,252.5,268.7
1996-02-18T00:00:00Z,258.17514,250.7,268.2
1996-02-19T00:00:00Z,257.98734,250.4,267.7
1996-02-20T00:00:00Z,269.0074,262,276.6
1996-02-21T00:00:00Z,274.0456,269,279.9
1996-02-22T00:00:00Z,273.1079,267.6,281.1
1996-02-23T00:00:00Z,272.2031,267.4,281
1996-02-24T00:00:00Z,271.9751,265.4,278.9
1996-02-25T00:00:00Z,270.08823,263,277.5
1996-02-26T00:00:00Z,268.26126,260.2,275.6
1996-02-27T00:00:00Z,268.2175,260.7,275.9
1996-02-28T00:00:00Z,265.9053,260.2,277.7
1996-02-29T00:00:00Z,260.07687,251.8,271.3
1996-03-01T00:00:00Z,261.1134,253,270.3
1996-03-02T00:00:00Z,264.03714,257.4,272.5
1996-03-03T00:00:00Z,261.1632,254.5,268.4
1996-03-04T00:00:00Z,259.83203,252.8,266.8
1996-03-05T00:00:00Z,262.5804,255,271.8
1996-03-06T00:00:00Z,264.5378,256.8,276.1
1996-03-07T00:00:00Z,261.63226,254.9,273
1996-03-08T00:00:00Z,257.77298,251.6,266.2
1996-03-09T00:00:00Z,256.4192,249.5,263.9
1996-03-10T00:00:00Z,257.87915,251.6,266.3
1996-03-11T00:00:00Z,259.23932,253.9,270.1
1996-03-12T00:00:00Z,263.55505,258.1,272.3
1996-03-13T00:00:00Z,267.194,261.4,274.1
1996-03-14T00:00:00Z,272.24658,267.8,277
1996-03-15T00:00:00Z,270.01257,263.2,278.2
1996-03-16T00:00:00Z,265.61652,259.2,275
1996-03-17T00:00:00Z,264.8888,258.2,274.3
1996-03-18T00:00:00Z,269.3102,261.7,276.6
1996-03-19T00:00:00Z,272.07504,266.2,276.9
1996-03-20T00:00:00Z,272.06223,266.9,277.9
1996-03-21T00:00:00Z,269.06927,263,278.1
1996-03-22T00:00:00Z,265.89685,259.6,275
1996-03-23T00:00:00Z,265.31192,258.3,273.6
1996-03-24T00:00:00Z,264.88943,257.8,274.6
1996-03-25T00:00:00Z,271.2691,265.8,276.2
1996-03-26T00:00:00Z,267.25705,261,278.4
1996-03-27T00:00:00Z,263.5944,256.4,273.9
1996-03-28T00:00:00Z,264.07507,255.9,272.3
1996-03-29T00:00:00Z,269.2151,262.7,275.4
1996-03-30T00:00:00Z,267.9313,260.1,274.6
1996-03-31T00:00:00Z,271.43332,264.7,277.4
1996-04-01T00:00:00Z,273.4514,268.9,279
1996-04-02T00:00:00Z,269.67264,264.1,277.9
1996-04-03T00:00:00Z,269.1604,262.2,276.7
1996-04-04T00:00:00Z,268.2141,259.9,280
1996-04-05T00:00:00Z,268.64203,263.8,277.8
1996-04-06T00:00:00Z,267.71024,261.8,277.1
1996-04-07T00:00:00Z,270.78186,264.4,277.6
1996-04-08T00:00:00Z,269.51938,263,277.3
1996-04-09T00:00:00Z,269.10666,262.6,276.7
1996-04-10T00:00:00Z,270.7027,265.9,277
1996-04-11T00:00:00Z,270.8914,266.2,277
1996-04-12T00:00:00Z,276.10498,268.2,283.1
1996-04-13T00:00:00Z,274.23123,266.6,281.3
1996-04-14T00:00:00Z,272.19846,266.6,280.5
1996-04-15T00:00:00Z,270.87146,265.1,277.6
1996-04-16T00:00:00Z,273.39423,268.3,281.4
1996-04-17T00:00:00Z,272.17114,266.7,279
1996-04-18T00:00:00Z,270.74313,265.6,278.8
1996-04-19T00:00:00Z,277.26218,271.2,285.7
1996-04-20T00:00:00Z,281.70566,276.1,287.3
1996-04-21T00:00:00Z,279.11935,273.2,286.4
1996-04-22T00:00:00Z,276.87793,270.8,287.7
1996-04-23T00:00:00Z,279.02838,271.9,288.3
1996-04-24T00:00:00Z,273.153,267.2,282.7
1996-04-25T00:00:00Z,273.9883,268.3,281.7
1996-04-26T00:00:00Z,279.64835,273.8,284.6
1996-04-27T00:00:00Z,272.73846,267.1,281
1996-04-28T00:00:00Z,273.77637,266.4,280.4
1996-04-29T00:00:00Z,275.1708,268.3,284.5
1996-04-30T00:00:00Z,277.90292,271.1,285.9
1996-05-01T00:00:00Z,277.04474,271.9,282.7
1996-05-02T00:00:00Z,277.38727,271.3,281.2
1996-05-03T00:00:00Z,276.76352,270.7,282.6
1996-05-04T00:00:00Z,279.0537,272.2,286
1996-05-05T00:00:00Z,278.19247,270.7,286.7
1996-05-06T00:00:00Z,275.80515,269.7,281.4
1996-05-07T00:00:00Z,274.4388,269.3,280.3
1996-05-08T00:00:00Z,277.86737,273,282.7
1996-05-09T00:00:00Z,281.0979,275.4,286
1996-05-10T00:00:00Z,281.9327,273.7,291.3
1996-05-11T00:00:00Z,278.66672,273,288.7
1996-05-12T00:00:00Z,274.41867,268.9,281.7
1996-05-13T00:00:00Z,271.90582,267.3,280.1
1996-05-14T00:00:00Z,273.2087,268.8,280.5
1996-05-15T00:00:00Z,275.4929,271.7,281.6
1996-05-16T00:00:00Z,277.0415,272.6,284.1
1996-05-17T00:00:00Z,280.5807,274.4,286.3
1996-05-18T00:00:00Z,284.56198,279,289.3
1996-05-19T00:00:00Z,288.0018,281.1,294.2
1996-05-20T00:00:00Z,290.61932,282.9,295.7
1996-05-21T00:00:00Z,284.80823,279.4,294.1
1996-05-22T00:00:00Z,282.14963,277.2,291.2
1996-05-23T00:00:00Z,281.42142,275,288.3
1996-05-24T00:00:00Z,277.2585,271.7,287.7
1996-05-25T00:00:00Z,274.607,268.8,284.2
1996-05-26T00:00:00Z,276.29898,269.6,284
1996-05-27T00:00:00Z,281.00925,274.4,285.9
1996-05-28T00:00:00Z,280.7853,275.4,285.5
1996-05-29T00:00:00Z,276.93155,270.6,285.2
1996-05-30T00:00:00Z,274.6176,269.4,283.9
1996-05-31T00:00:00Z,277.74533,273.3,284.2
1996-06-01T00:00:00Z,280.49167,276.1,286.2
1996-06-02T00:00:00Z,283.0883,277.6,288.9
1996-06-03T00:00:00Z,283.15314,275.7,289.9
1996-06-04T00:00:00Z,283.30646,275.7,289.1
1996-06-05T00:00:00Z,284.55716,279.2,291.1
1996-06-06T00:00:00Z,282.67163,277.5,290
1996-06-07T00:00:00Z,287.20895,282,290.9
1996-06-08T00:00:00Z,288.702,283.6,293.1
1996-06-09T00:00:00Z,288.59778,283.6,294.7
1996-06-10T00:00:00Z,290.5848,285.9,293.7
1996-06-11T00:00:00Z,290.2539,285.8,293.8
1996-06-12T00:00:00Z,290.527,284.9,294.7
1996-06-13T00:00:00Z,289.42746,284.5,294.4
1996-06-14T00:00:00Z,288.69485,282.6,295.4
1996-06-15T00:00:00Z,287.78537,281.4,295.6
1996-06-16T00:00:00Z,286.5495,279.3,293.6
1996-06-17T00:00:00Z,288.42484,282.7,292.4
1996-06-18T00:00:00Z,288.2935,283,295.2
1996-06-19T00:00:00Z,288.55038,282.4,294
1996-06-20T00:00:00Z,288.17902,281.9,293.8
1996-06-21T00:00:00Z,288.25983,283.2,293.3
1996-06-22T00:00:00Z,287.1271,282.1,292.4
1996-06-23T00:00:00Z,285.31467,279.3,293.6
1996-06-24T00:00:00Z,285.1603,278.9,291.8
1996-06-25T00:00:00Z,285.2923,279.7,292.5
1996-06-26T00:00:00Z,283.36734,278.7,290.6
1996-06-27T00:00:00Z,283.40396,277.9,290.3
1996-06-28T00:00:00Z,285.8158,278.2,292.3
1996-06-29T00:00:00Z,287.79648,281.9,294.3
1996-06-30T00:00:00Z,286.92935,279.6,296.1
1996-07-01T00:00:00Z,287.8256,282.7,292.8
1996-07-02T00:00:00Z,286.81406,281.2,295.4
1996-07-03T00:00:00Z,286.0086,280.3,295
1996-07-04T00:00:00Z,285.33112,280.1,291.4
1996-07-05T00:00:00Z,284.01776,278,291.4
1996-07-06T00:00:00Z,285.60184,280.6,291.8
1996-07-07T00:00:00Z,288.4423,279.2,294.3
1996-07-08T00:00:00Z,288.5255,282.3,293.8
1996-07-09T00:00:00Z,287.31284,281.2,297.4
1996-07-10T00:00:00Z,283.9801,278.8,292.2
1996-07-11T00:00:00Z,282.46527,278,290.9
1996-07-12T00:00:00Z,285.64972,280.6,292.3
1996-07-13T00:00:00Z,287.83356,282.4,294.3
1996-07-14T00:00:00Z,289.07074,283.2,294.8
1996-07-15T00:00:00Z,290.3609,284.7,296.9
1996-07-16T00:00:00Z,289.61404,283.4,297.2
1996-07-17T00:00:00Z,289.52127,283.9,294.9
1996-07-18T00:00:00Z,288.91644,280.8,294.4
1996-07-19T00:00:00Z,287.64877,280.5,296.4
1996-07-20T00:00:00Z,283.5715,276.9,291
1996-07-21T00:00:00Z,283.48758,279.1,290.2
1996-07-22T00:00:00Z,284.36673,275.9,291.3
1996-07-23T00:00:00Z,287.69534,282.7,293
1996-07-24T00:00:00Z,287.50665,281.7,292.3
1996-07-25T00:00:00Z,288.75427,284.5,292.7
1996-07-26T00:00:00Z,288.09668,282.9,294.3
1996-07-27T00:00:00Z,286.69275,281.7,293.1
1996-07-28T00:00:00Z,285.162,279.9,292
1996-07-29T00:00:00Z,286.2518,280.8,293.7
1996-07-30T00:00:00Z,287.88956,282.8,292.9
1996-07-31T00:00:00Z,285.7349,278.8,292.4
1996-08-01T00:00:00Z,286.03424,279,293.5
1996-08-02T00:00:00Z,286.62195,280.2,294.9
1996-08-03T00:00:00Z,287.92114,281.1,294.4
1996-08-04T00:00:00Z,288.40134,282.8,293.3
1996-08-05T00:00:00Z,288.0935,283.3,293.9
1996-08-06T00:00:00Z,288.98267,283.8,293.8
1996-08-07T00:00:00Z,289.3879,284.2,295.3
1996-08-08T00:00:00Z,290.33054,284.3,295.3
1996-08-09T00:00:00Z,287.45065,282.8,292.3
1996-08-10T00:00:00Z,284.7588,278.1,295.4
1996-08-11T00:00:00Z,283.15842,276.5,292
1996-08-12T00:00:00Z,284.91248,278.9,292
1996-08-13T00:00:00Z,285.4336,280.6,291.4
1996-08-14T00:00:00Z,286.27472,280.3,293.2
1996-08-15T00:00:00Z,287.09738,281.2,293
1996-08-16T00:00:00Z,287.83252,282.3,291.7
1996-08-17T00:00:00Z,287.0306,280.9,294
1996-08-18T00:00:00Z,286.85574,281.9,295.9
1996-08-19T00:00:00Z,286.52985,280.4,293
1996-08-20T00:00:00Z,286.58,280.9,292.4
1996-08-21T00:00:00Z,289.38773,284,293.9
1996-08-22T00:00:00Z,287.4443,281.9,294.1
1996-08-23T00:00:00Z,289.5342,284.4,294.4
1996-08-24T00:00:00Z,287.58932,281.4,297.6
1996-08-25T00:00:00Z,285.37296,280.2,295.5
1996-08-26T00:00:00Z,286.2402,281.8,293.5
1996-08-27T00:00:00Z,287.20566,280.2,293.5
1996-08-28T00:00:00Z,287.1233,281.4,293.5
1996-08-29T00:00:00Z,285.21393,280.5,294.1
1996-08-30T00:00:00Z,283.62543,277,291.9
1996-08-31T00:00:00Z,283.30865,278.4,290.9
1996-09-01T00:00:00Z,286.35736,282.1,291.5
1996-09-02T00:00:00Z,287.95926,283.7,291.9
1996-09-03T00:00:00Z,288.48923,283.7,293.1
1996-09-04T00:00:00Z,288.5124,283.8,294.9
1996-09-05T00:00:00Z,289.0771,283.5,294.7
1996-09-06T00:00:00Z,290.4079,284.1,294
1996-09-07T00:00:00Z,288.5418,281.5,295
1996-09-08T00:00:00Z,287.91644,280.8,295.2
1996-09-09T00:00:00Z,288.30945,283.2,295.6
1996-09-10T00:00:00Z,287.15573,280.7,297.2
1996-09-11T00:00:00Z,285.84796,280.6,294.2
1996-09-12T00:00:00Z,285.98663,280.4,291.8
1996-09-13T00:00:00Z,283.42044,278.6,291.1
1996-09-14T00:00:00Z,282.1655,277.2,290
1996-09-15T00:00:00Z,281.38593,275.3,288.7
1996-09-16T00:00:00Z,282.34695,276.2,290
1996-09-17T00:00:00Z,282.01453,276,287
1996-09-18T00:00:00Z,282.638,276.9,287.2
1996-09-19T00:00:00Z,280.17422,276.1,287.7
1996-09-20T00:00:00Z,279.9584,276.2,287.9
1996-09-21T00:00:00Z,281.50812,276.9,288.2
1996-09-22T00:00:00Z,282.67624,276.8,289.3
1996-09-23T00:00:00Z,278.90298,272.8,288.8
1996-09-24T00:00:00Z,277.45682,271.4,286.7
1996-09-25T00:00:00Z,279.0806,272.7,287.9
1996-09-26T00:00:00Z,278.0094,270.9,286.5
1996-09-27T00:00:00Z,281.10385,273.6,287.6
1996-09-28T00:00:00Z,283.32495,278.1,290.1
1996-09-29T00:00:00Z,280.99036,276.7,287.7
1996-09-30T00:00:00Z,279.12454,273.8,285.8
1996-10-01T00:00:00Z,281.10596,275.2,287.6
1996-10-02T00:00:00Z,282.82333,277.5,287
1996-10-03T00:00:00Z,273.3742,266.9,279.9
1996-10-04T00:00:00Z,272.56055,266.6,278.6
1996-10-05T00:00:00Z,272.37408,266.2,279.1
1996-10-06T00:00:00Z,273.07986,268,282.8
1996-10-07T00:00:00Z,277.57886,271.1,285
1996-10-08T00:00:00Z,279.56174,275.2,286.2
1996-10-09T00:00:00Z,280.00677,275.2,284.4
1996-10-10T00:00:00Z,275.92322,269.6,284.4
1996-10-11T00:00:00Z,272.25186,265.8,280.3
1996-10-12T00:00:00Z,272.3605,267,280.6
1996-10-13T00:00:00Z,278.67392,272.3,286.5
1996-10-14T00:00:00Z,274.08615,266.1,283.6
1996-10-15T00:00:00Z,269.87308,262.9,278.8
1996-10-16T00:00:00Z,275.54083,270.3,284.4
1996-10-17T00:00:00Z,280.01035,271.6,287.6
1996-10-18T00:00:00Z,278.10947,271.2,285.6
1996-10-19T00:00:00Z,277.40506,271.1,285.9
1996-10-20T00:00:00Z,277.72775,272.4,284.4
1996-10-21T00:00:00Z,277.58493,273.1,285.4
1996-10-22T00:00:00Z,277.41193,273.2,285.1
1996-10-23T00:00:00Z,277.94534,271.8,285.1
1996-10-24T00:00:00Z,278.0151,273.5,286.6
1996-10-25T00:00:00Z,276.73856,271,284.6
1996-10-26T00:00:00Z,275.30475,270,282.5
1996-10-27T00:00:00Z,278.90018,273.3,287.4
1996-10-28T00:00:00Z,275.94394,270.7,282.9
1996-10-29T00:00:00Z,273.32114,267.9,279.2
1996-10-30T00:00:00Z,274.94873,268.1,282.4
1996-10-31T00:00:00Z,273.52286,267.5,281.7
1996-11-01T00:00:00Z,271.88797,266.6,279.5
1996-11-02T00:00:00Z,269.66605,263.7,277.7
1996-11-03T00:00:00Z,268.83826,262.2,275.3
1996-11-04T00:00:00Z,271.17252,265.8,277.5
1996-11-05T00:00:00Z,273.0594,268.2,280.5
1996-11-06T00:00:00Z,274.70084,268.2,283.4
1996-11-07T00:00:00Z,279.243,272.8,286.1
1996-11-08T00:00:00Z,281.01,274.1,289
1996-11-09T00:00:00Z,273.9268,269.2,281.1
1996-11-10T00:00:00Z,272.145,267.5,278.7
1996-11-11T00:00:00Z,269.84192,264.9,276.5
1996-11-12T00:00:00Z,267.47733,261.3,275
1996-11-13T00:00:00Z,266.04184,258.3,273.7
1996-11-14T00:00:00Z,265.84564,258.7,273.2
1996-11-15T00:00:00Z,262.61884,256.7,271.5
1996-11-16T00:00:00Z,261.84943,256.6,271.5
1996-11-17T00:00:00Z,268.0694,262.4,276.4
1996-11-18T00:00:00Z,272.69537,266.9,279.1
1996-11-19T00:00:00Z,271.86093,266.9,278.3
1996-11-20T00:00:00Z,269.84647,264.5,275.3
1996-11-21T00:00:00Z,269.05533,263.4,274.2
1996-11-22T00:00:00Z,269.46585,263.5,274.6
1996-11-23T00:00:00Z,268.02634,262,274.7
1996-11-24T00:00:00Z,266.19257,256.4,276.6
1996-11-25T00:00:00Z,269.19415,262.3,279.3
1996-11-26T00:00:00Z,267.98782,261.2,276.7
1996-11-27T00:00:00Z,262.2449,254.8,270.3
1996-11-28T00:00:00Z,260.73718,252.6,269.2
1996-11-29T00:00:00Z,266.13245,259.2,272.1
1996-11-30T00:00:00Z,268.75964,264.6,274.7
1996-12-01T00:00:00Z,273.4596,268.2,279.4
1996-12-02T00:00:00Z,271.3843,265.9,277.6
1996-12-03T00:00:00Z,270.76834,265,275.6
1996-12-04T00:00:00Z,272.44135,266.9,278.5
1996-12-05T00:00:00Z,271.72046,266.5,276.6
1996-12-06T00:00:00Z,271.70853,266.5,275
1996-12-07T00:00:00Z,271.09787,266.1,275.2
1996-12-08T00:00:00Z,269.15598,263.4,276.4
1996-12-09T00:00:00Z,269.3988,262.9,275.4
1996-12-10T00:00:00Z,269.29443,262.4,274.8
1996-12-11T00:00:00Z,270.15283,264,276.8
1996-12-12T00:00:00Z,272.01547,265.9,279.3
1996-12-13T00:00:00Z,272.6653,267.8,277.3
1996-12-14T00:00:00Z,271.2036,267.2,277.2
1996-12-15T00:00:00Z,270.23276,265.4,276.9
1996-12-16T00:00:00Z,272.4203,267.9,276.8
1996-12-17T00:00:00Z,273.82553,269.8,279.9
1996-12-18T00:00:00Z,273.12888,267.2,282
1996-12-19T00:00:00Z,266.6682,261.6,279.4
1996-12-20T00:00:00Z,263.60278,259.1,269.9
1996-12-21T00:00:00Z,264.02228,257.7,270.1
1996-12-22T00:00:00Z,265.58636,260.4,272.3
1996-12-23T00:00:00Z,270.6762,265.7,276.6
1996-12-24T00:00:00Z,271.34708,267.1,278.7
1996-12-25T00:00:00Z,265.34787,258.5,273.6
1996-12-26T00:00:00Z,264.9818,259.2,273.1
1996-12-27T00:00:00Z,269.34595,263.5,276.7
1996-12-28T00:00:00Z,270.21204,263.4,276.6
1996-12-29T00:00:00Z,273.78452,268.6,279.6
1996-12-30T00:00:00Z,265.53766,254.5,275
1996-12-31T00:00:00Z,258.06915,248.3,269.2
1997-01-01T00:00:00Z,257.31644,248.4,267.4
1997-01-02T00:00:00Z,266.24445,259.1,275.1
1997-01-03T00:00:00Z,271.21954,264.5,277.8
1997-01-04T00:00:00Z,270.99866,264.8,277
1997-01-05T00:00:00Z,273.68262,268.7,280.1
1997-01-06T00:00:00Z,266.95532,260.8,275.3
1997-01-07T00:00:00Z,263.034,254.9,271.4
1997-01-08T00:00:00Z,260.78006,252.7,269.1
1997-01-09T00:00:00Z,260.76733,255.8,269.8
1997-01-10T00:00:00Z,266.4325,262,274.8
1997-01-11T00:00:00Z,262.2844,256.8,269.2
1997-01-12T00:00:00Z,261.78992,256.4,268.7
1997-01-13T00:00:00Z,262.73633,258.1,268.9
1997-01-14T00:00:00Z,263.403,258.7,270.6
1997-01-15T00:00:00Z,262.3305,257.2,271.3
1997-01-16T00:00:00Z,261.61914,256,273.2
1997-01-17T00:00:00Z,253.84058,244.7,263.5
1997-01-18T00:00:00Z,252.01488,242.6,262.9
1997-01-19T00:00:00Z,251.68117,243.1,261
1997-01-20T00:00:00Z,259.50375,254.8,267.5
1997-01-21T00:00:00Z,260.38,252.1,270.5
1997-01-22T00:00:00Z,266.6908,261.7,273.1
