TIMESTEP,MEAN,MINIMUM(mm),MAXIMUM(mm)
1987-12-13T00:00:00Z,1.6617594,0,18.1
1987-12-14T00:00:00Z,3.6562827,0,17.8
1987-12-15T00:00:00Z,10.783017,3.2,34
1987-12-16T00:00:00Z,2.8930926,0,11.8
1987-12-17T00:00:00Z,0.53379065,0,5
1987-12-18T00:00:00Z,0.42074603,0,4.4
1987-12-19T00:00:00Z,1.3492866,0,4.1
1987-12-20T00:00:00Z,9.422999,3.6,23.2
1987-12-21T00:00:00Z,0.061913647,0,1.6
1987-12-22T00:00:00Z,0.36843234,0,3.9
1987-12-23T00:00:00Z,0.24566978,0,2.1
1987-12-24T00:00:00Z,0.014744262,0,0.6
1987-12-25T00:00:00Z,2.0299647,0,8.6
1987-12-26T00:00:00Z,0.08917859,0,1.6
1987-12-27T00:00:00Z,0.377002,0,3.3
1987-12-28T00:00:00Z,2.1874707,0,9.1
1987-12-29T00:00:00Z,3.5216997,0,10.1
1987-12-30T00:00:00Z,0.4085895,0,2.4
1987-12-31T00:00:00Z,1.0338285,0,4.7
1988-01-01T00:00:00Z,0.572162,0,10.2
1988-01-02T00:00:00Z,0.23227477,0,3.3
1988-01-03T00:00:00Z,0.40448126,0,6.6
1988-01-04T00:00:00Z,2.5597236,0,22.5
1988-01-05T00:00:00Z,1.4211451,0,36.1
1988-01-06T00:00:00Z,0.55386907,0,7.7
1988-01-07T00:00:00Z,0.486516,0,2.6
1988-01-08T00:00:00Z,3.1737032,0,22.3
1988-01-09T00:00:00Z,0.6943774,0,5.4
1988-01-10T00:00:00Z,0.1326076,0,1.7
1988-01-11T00:00:00Z,0.008208174,0,0.6
1988-01-12T00:00:00Z,0.73624134,0,6
1988-01-13T00:00:00Z,0.15002155,0,1.2
1988-01-14T00:00:00Z,0.036919262,0,1.3
1988-01-15T00:00:00Z,0.079484,0,2
1988-01-16T00:00:00Z,0.34287226,0,5.4
1988-01-17T00:00:00Z,2.438463,0,10.3
1988-01-18T00:00:00Z,6.27723,0.7,22.9
1988-01-19T00:00:00Z,2.0385342,0,5.6
1988-01-20T00:00:00Z,5.582512,0.6,19.1
1988-01-21T00:00:00Z,0.47281545,0,3.2
1988-01-22T00:00:00Z,0.005091145,0,0.5
1988-01-23T00:00:00Z,0.19871853,0,3.1
1988-01-24T00:00:00Z,1.9726284,0,17.4
1988-01-25T00:00:00Z,5.125339,0,23.9
1988-01-26T00:00:00Z,3.0900083,0,12.8
1988-01-27T00:00:00Z,0.5039444,0,7.4
1988-01-28T00:00:00Z,0.21824786,0,3.3
1988-01-29T00:00:00Z,0.0538384,0,1.3
1988-01-30T00:00:00Z,0.18996951,0,3.4
1988-01-31T00:00:00Z,1.7205725,0,9.1
1988-02-01T00:00:00Z,5.7281585,1.9,14.1
1988-02-02T00:00:00Z,6.148276,1.4,18.5
1988-02-03T00:00:00Z,2.817903,0.5,14.4
1988-02-04T00:00:00Z,12.833638,4.1,29.1
1988-02-05T00:00:00Z,0.9145356,0,11.3
1988-02-06T00:00:00Z,0.29877034,0,2.9
1988-02-07T00:00:00Z,0.7542368,0,8.4
1988-02-08T00:00:00Z,0.7743831,0,5.5
1988-02-09T00:00:00Z,1.0261132,0,6.7
1988-02-10T00:00:00Z,0.4105003,0,11.1
1988-02-11T00:00:00Z,0.6934203,0,7
1988-02-12T00:00:00Z,14.483819,1.2,44.4
1988-02-13T00:00:00Z,1.5725579,0,6.3
1988-02-14T00:00:00Z,2.4147367,0,13
1988-02-15T00:00:00Z,4.8862295,0,24.2
1988-02-16T00:00:00Z,0.3623,0,10.5
1988-02-17T00:00:00Z,0.04054888,0,1
1988-02-18T00:00:00Z,1.2784803,0,12.6
1988-02-19T00:00:00Z,4.152292,0.7,13.5
1988-02-20T00:00:00Z,4.432311,0.3,15.6
1988-02-21T00:00:00Z,0.60176384,0,5.5
1988-02-22T00:00:00Z,0.77219796,0,7.7
1988-02-23T00:00:00Z,3.1573322,0,13.9
1988-02-24T00:00:00Z,0.65586823,0,7.2
1988-02-25T00:00:00Z,0.36431777,0,3.1
1988-02-26T00:00:00Z,0.96122575,0,5.8
1988-02-27T00:00:00Z,0.69473237,0,4.5
1988-02-28T00:00:00Z,0.22578803,0,1.9
1988-02-29T00:00:00Z,0.29608002,0,3.1
1988-03-01T00:00:00Z,0.11148312,0,4.2
1988-03-02T00:00:00Z,0.375748,0,5.7
1988-03-03T00:00:00Z,2.2973,0,14.8
1988-03-04T00:00:00Z,2.5108974,0,18.1
1988-03-05T00:00:00Z,0.06437925,0,2.3
1988-03-06T00:00:00Z,0.003960174,0,0.5
1988-03-07T00:00:00Z,0.04732326,0,3.1
1988-03-08T00:00:00Z,0.7543612,0,5
1988-03-09T00:00:00Z,5.488123,0,19.2
1988-03-10T00:00:00Z,0.075988054,0,2.6
1988-03-11T00:00:00Z,0.14505544,0,2.7
1988-03-12T00:00:00Z,0.2963401,0,5.2
1988-03-13T00:00:00Z,1.470088,0,8
1988-03-14T00:00:00Z,1.163532,0,7.5
1988-03-15T00:00:00Z,0.97368026,0,4.5
1988-03-16T00:00:00Z,0.93274236,0,4
1988-03-17T00:00:00Z,0.23525172,0,4.3
1988-03-18T00:00:00Z,0.6683315,0,3.9
1988-03-19T00:00:00Z,0.45875195,0,5
1988-03-20T00:00:00Z,1.4148226,0,6.2
1988-03-21T00:00:00Z,0.041701533,0,0.8
1988-03-22T00:00:00Z,0.025994288,0,1.1
1988-03-23T00:00:00Z,0.005033415,0,1.3
1988-03-24T00:00:00Z,4.3576283,0,16.8
1988-03-25T00:00:00Z,5.3161955,0.7,17.3
1988-03-26T00:00:00Z,13.544055,3.9,72.8
1988-03-27T00:00:00Z,2.8341947,0,10.5
1988-03-28T00:00:00Z,0.28740948,0,2.4
1988-03-29T00:00:00Z,1.98E-05,0,0.4
1988-03-30T00:00:00Z,0.018979052,0,1.1
1988-03-31T00:00:00Z,0.5276555,0,3.3
1988-04-01T00:00:00Z,1.6877147,0,7.8
1988-04-02T00:00:00Z,2.3926826,0,18.2
1988-04-03T00:00:00Z,8.018567,0.6,33.1
1988-04-04T00:00:00Z,4.2407713,0,14.4
1988-04-05T00:00:00Z,0.08403096,0,1.9
1988-04-06T00:00:00Z,0.21636604,0,6.1
1988-04-07T00:00:00Z,1.5087845,0,13.5
1988-04-08T00:00:00Z,0.83594096,0,3.8
1988-04-09T00:00:00Z,0.21809873,0,2.2
1988-04-10T00:00:00Z,0.13646336,0,3
1988-04-11T00:00:00Z,0.15141965,0,4.9
1988-04-12T00:00:00Z,0.004908508,0,0.6
1988-04-13T00:00:00Z,0.15869752,0,2.2
1988-04-14T00:00:00Z,0.5701879,0,6
1988-04-15T00:00:00Z,3.9412954,0,12.8
1988-04-16T00:00:00Z,0.6754228,0,6.6
1988-04-17T00:00:00Z,0.50241894,0,2.7
1988-04-18T00:00:00Z,1.4822607,0,6.3
1988-04-19T00:00:00Z,0.6075135,0,4.2
1988-04-20T00:00:00Z,1.0065386,0,7.3
1988-04-21T00:00:00Z,1.7973701,0,9.5
1988-04-22T00:00:00Z,0.80922747,0,4.6
1988-04-23T00:00:00Z,5.620364,0,23.2
1988-04-24T00:00:00Z,3.2139566,0,17.2
1988-04-25T00:00:00Z,0.7234412,0,4.7
1988-04-26T00:00:00Z,2.2366767,0,12.6
1988-04-27T00:00:00Z,10.104791,0.4,26.2
1988-04-28T00:00:00Z,12.533245,2.1,42.9
1988-04-29T00:00:00Z,5.1553903,0,25.4
1988-04-30T00:00:00Z,0.7768797,0,5.5
1988-05-01T00:00:00Z,0.35255802,0,3.3
1988-05-02T00:00:00Z,0.4863752,0,5.8
1988-05-03T00:00:00Z,0.12357212,0,2.5
1988-05-04T00:00:00Z,0.6380386,0,19.8
1988-05-05T00:00:00Z,2.6984882,0,18
1988-05-06T00:00:00Z,1.2971842,0,13.5
1988-05-07T00:00:00Z,0.014198756,0,1.2
1988-05-08T00:00:00Z,0.044572044,0,1.9
1988-05-09T00:00:00Z,1.9597135,0,17.3
1988-05-10T00:00:00Z,3.0255172,0,12.2
1988-05-11T00:00:00Z,0.92568034,0,6.8
1988-05-12T00:00:00Z,1.5420593,0,5.7
1988-05-13T00:00:00Z,2.7057579,0,8.3
1988-05-14T00:00:00Z,0.121491365,0,4.4
1988-05-15T00:00:00Z,2.9636703,0,25.4
1988-05-16T00:00:00Z,8.529154,0.5,25.7
1988-05-17T00:00:00Z,2.4792192,0,22.6
1988-05-18T00:00:00Z,10.154136,2.2,36.4
1988-05-19T00:00:00Z,12.019321,0.9,45.7
1988-05-20T00:00:00Z,8.299727,0.6,28.7
1988-05-21T00:00:00Z,3.8652062,0,22.5
1988-05-22T00:00:00Z,1.0137295,0,9.6
1988-05-23T00:00:00Z,0.8013269,0,11.6
1988-05-24T00:00:00Z,4.9254246,0,20.5
1988-05-25T00:00:00Z,5.2402997,0,24.3
1988-05-26T00:00:00Z,0.079601675,0,2
1988-05-27T00:00:00Z,0.07779646,0,2.4
1988-05-28T00:00:00Z,0.02398408,0,0.8
1988-05-29T00:00:00Z,0,0,0
1988-05-30T00:00:00Z,1.5026915,0,11.1
1988-05-31T00:00:00Z,1.697374,0,9.2
1988-06-01T00:00:00Z,2.8631809,0,12.7
1988-06-02T00:00:00Z,0.9241218,0,10.1
1988-06-03T00:00:00Z,2.1170368,0,17.7
1988-06-04T00:00:00Z,0.09912857,0,2.6
1988-06-05T00:00:00Z,0.12559174,0,2.8
1988-06-06T00:00:00Z,0.48256537,0,6
1988-06-07T00:00:00Z,0.41763732,0,6
1988-06-08T00:00:00Z,0.16512336,0,2.4
1988-06-09T00:00:00Z,0.62380135,0,7.8
1988-06-10T00:00:00Z,0.021712976,0,0.8
1988-06-11T00:00:00Z,0.03150463,0,1.7
1988-06-12T00:00:00Z,0.006439701,0,0.6
1988-06-13T00:00:00Z,1.88E-05,0,0.4
1988-06-14T00:00:00Z,0.008246697,0,0.8
1988-06-15T00:00:00Z,0,0,0
1988-06-16T00:00:00Z,1.8231702,0,14.8
1988-06-17T00:00:00Z,0.39065284,0,8.7
1988-06-18T00:00:00Z,0.003238111,0,0.7
1988-06-19T00:00:00Z,0.056930557,0,3.2
1988-06-20T00:00:00Z,0.28825572,0,5.1
1988-06-21T00:00:00Z,0.5654671,0,13.1
1988-06-22T00:00:00Z,7.4319935,0,23.6
1988-06-23T00:00:00Z,4.2744946,0,15.5
1988-06-24T00:00:00Z,1.0342075,0,7.9
1988-06-25T00:00:00Z,4.225251,0,37.9
1988-06-26T00:00:00Z,0.901762,0,25.2
1988-06-27T00:00:00Z,1.2624625,0,8.2
1988-06-28T00:00:00Z,2.2633605,0,8.7
1988-06-29T00:00:00Z,0.7343484,0,3.2
1988-06-30T00:00:00Z,6.6614695,0,28.9
1988-07-01T00:00:00Z,3.952805,0,21
1988-07-02T00:00:00Z,0.03202355,0,0.9
1988-07-03T00:00:00Z,0.005344099,0,0.5
1988-07-04T00:00:00Z,0.046620555,0,2.2
1988-07-05T00:00:00Z,0.08708322,0,6
1988-07-06T00:00:00Z,0,0,0
1988-07-07T00:00:00Z,0.002182241,0,0.4
1988-07-08T00:00:00Z,0.40143663,0,7.4
1988-07-09T00:00:00Z,1.1411443,0,18.6
1988-07-10T00:00:00Z,0.71599257,0,5.7
1988-07-11T00:00:00Z,1.3729674,0,8.3
1988-07-12T00:00:00Z,1.3635681,0,21.5
1988-07-13T00:00:00Z,3.4199998,0,21.2
1988-07-14T00:00:00Z,8.5234165,0,34.8
1988-07-15T00:00:00Z,1.2805984,0,16.2
1988-07-16T00:00:00Z,12.613602,0,39.3
1988-07-17T00:00:00Z,11.772823,0.3,41.6
1988-07-18T00:00:00Z,1.5720086,0,11.9
1988-07-19T00:00:00Z,6.477422,0,42.9
1988-07-20T00:00:00Z,13.722893,0,44.6
1988-07-21T00:00:00Z,22.773073,0.9,59.3
1988-07-22T00:00:00Z,2.7485118,0,20.7
1988-07-23T00:00:00Z,5.498077,0,36.6
1988-07-24T00:00:00Z,8.642264,0,47.4
1988-07-25T00:00:00Z,4.1007257,0,24.2
1988-07-26T00:00:00Z,6.928536,0,41.9
1988-07-27T00:00:00Z,2.0009081,0,17.6
1988-07-28T00:00:00Z,1.1249986,0,14.4
1988-07-29T00:00:00Z,0.7722512,0,17.5
1988-07-30T00:00:00Z,5.5299473,0,22.8
1988-07-31T00:00:00Z,1.146996,0,5.5
1988-08-01T00:00:00Z,0.030038143,0,2.1
1988-08-02T00:00:00Z,0.017006973,0,0.9
1988-08-03T00:00:00Z,0.17794695,0,13.1
1988-08-04T00:00:00Z,0.8973796,0,13.6
1988-08-05T00:00:00Z,2.2944288,0,11.4
1988-08-06T00:00:00Z,6.288681,0,32.9
1988-08-07T00:00:00Z,1.1649429,0,13.6
1988-08-08T00:00:00Z,0.020838559,0,1.2
1988-08-09T00:00:00Z,0.5230154,0,6.4
1988-08-10T00:00:00Z,0.5971425,0,5.3
1988-08-11T00:00:00Z,0.7626552,0,12.6
1988-08-12T00:00:00Z,0.96879274,0,12.2
1988-08-13T00:00:00Z,2.4519544,0,39.6
1988-08-14T00:00:00Z,2.8643458,0,20.7
1988-08-15T00:00:00Z,3.4376557,0,20.2
1988-08-16T00:00:00Z,3.047799,0,12.4
1988-08-17T00:00:00Z,3.6097417,0,17.5
1988-08-18T00:00:00Z,0,0,0
1988-08-19T00:00:00Z,0.11948935,0,6.2
1988-08-20T00:00:00Z,0.58583564,0,8.1
1988-08-21T00:00:00Z,0.22672273,0,3.8
1988-08-22T00:00:00Z,0.21922055,0,6.9
1988-08-23T00:00:00Z,8.733587,0.9,21.7
1988-08-24T00:00:00Z,18.374454,2.5,47.3
1988-08-25T00:00:00Z,5.371762,0,19.3
1988-08-26T00:00:00Z,1.5655034,0,9.7
1988-08-27T00:00:00Z,2.5288165,0,11.3
1988-08-28T00:00:00Z,25.066216,0,53.5
1988-08-29T00:00:00Z,20.592793,0.5,68.8
1988-08-30T00:00:00Z,0.42397,0,2.7
1988-08-31T00:00:00Z,0.21103045,0,3.3
1988-09-01T00:00:00Z,0,0,0
1988-09-02T00:00:00Z,0.21059364,0,6.3
1988-09-03T00:00:00Z,3.5546405,0.5,14.3
1988-09-04T00:00:00Z,14.665378,2,45.6
1988-09-05T00:00:00Z,1.619433,0,12
1988-09-06T00:00:00Z,0.25090548,0,3.6
1988-09-07T00:00:00Z,0.007754422,0,0.7
1988-09-08T00:00:00Z,0.009047046,0,1
1988-09-09T00:00:00Z,0.045377307,0,3.9
1988-09-10T00:00:00Z,0.019490449,0,0.7
1988-09-11T00:00:00Z,0.110407725,0,2.2
1988-09-12T00:00:00Z,0.64959925,0,4.8
1988-09-13T00:00:00Z,8.497356,0,40.3
1988-09-14T00:00:00Z,0.5628278,0,7
1988-09-15T00:00:00Z,0.08832096,0,4
1988-09-16T00:00:00Z,1.5031502,0,13.1
1988-09-17T00:00:00Z,8.126397,0,26.3
1988-09-18T00:00:00Z,2.5524583,0,14.8
1988-09-19T00:00:00Z,1.2729844,0,9.6
1988-09-20T00:00:00Z,8.391801,0,31.3
1988-09-21T00:00:00Z,1.2628026,0,10.2
1988-09-22T00:00:00Z,0.8655554,0,5.3
1988-09-23T00:00:00Z,8.021337,0,21.7
1988-09-24T00:00:00Z,0.003553271,0,0.8
1988-09-25T00:00:00Z,0.022851773,0,1.2
1988-09-26T00:00:00Z,0.13807514,0,2.5
1988-09-27T00:00:00Z,0.27367225,0,2.8
1988-09-28T00:00:00Z,0.33070362,0,3.3
1988-09-29T00:00:00Z,0.0062288,0,2.1
1988-09-30T00:00:00Z,0.23056626,0,3.1
1988-10-01T00:00:00Z,2.6202703,0,23.3
1988-10-02T00:00:00Z,4.493209,0,17.7
1988-10-03T00:00:00Z,0.84172827,0,4.4
1988-10-04T00:00:00Z,2.0937595,0,10.6
1988-10-05T00:00:00Z,5.8718376,0,22.1
1988-10-06T00:00:00Z,0.5694292,0,9.7
1988-10-07T00:00:00Z,1.1666532,0,13.9
1988-10-08T00:00:00Z,1.5845318,0,23.6
1988-10-09T00:00:00Z,3.6510227,0,26.8
1988-10-10T00:00:00Z,6.601705,0,32.7
1988-10-11T00:00:00Z,3.6915293,0,30.4
1988-10-12T00:00:00Z,0.9390701,0,12.7
1988-10-13T00:00:00Z,0.49511352,0,2.8
1988-10-14T00:00:00Z,0.11317413,0,3.6
1988-10-15T00:00:00Z,0.5788043,0,4
1988-10-16T00:00:00Z,0.22779769,0,8.7
1988-10-17T00:00:00Z,0.62545663,0,10.7
1988-10-18T00:00:00Z,8.5288725,0,61.8
1988-10-19T00:00:00Z,0.54905796,0,10.1
1988-10-20T00:00:00Z,0.7162976,0,25.6
1988-10-21T00:00:00Z,9.712149,1.1,29.6
1988-10-22T00:00:00Z,22.05352,4,47.7
1988-10-23T00:00:00Z,1.968723,0,8.7
1988-10-24T00:00:00Z,5.6953883,0,18.9
1988-10-25T00:00:00Z,2.0159042,0,24.8
1988-10-26T00:00:00Z,1.631321,0,19.2
1988-10-27T00:00:00Z,2.0102808,0,12.3
1988-10-28T00:00:00Z,2.0246272,0,8.2
1988-10-29T00:00:00Z,0.34919676,0,3.1
1988-10-30T00:00:00Z,0.23640928,0,3
1988-10-31T00:00:00Z,1.0195485,0,13.8
1988-11-01T00:00:00Z,13.984602,0,56.4
1988-11-02T00:00:00Z,10.395048,0,49.6
1988-11-03T00:00:00Z,0.34254128,0,3.9
1988-11-04T00:00:00Z,5.320075,0,23.4
1988-11-05T00:00:00Z,13.986683,0,50.9
1988-11-06T00:00:00Z,5.4914727,0,18.6
1988-11-07T00:00:00Z,3.696028,0,12.5
1988-11-08T00:00:00Z,2.107906,0,8.3
1988-11-09T00:00:00Z,1.3836014,0,8
1988-11-10T00:00:00Z,2.1835718,0,9
1988-11-11T00:00:00Z,0.3595837,0,3.9
1988-11-12T00:00:00Z,0.5118912,0,20.4
1988-11-13T00:00:00Z,10.115272,0.5,33.8
1988-11-14T00:00:00Z,0.117753096,0,3.8
1988-11-15T00:00:00Z,0.26593027,0,7
1988-11-16T00:00:00Z,0.61992544,0,4.7
1988-11-17T00:00:00Z,4.8788137,0,25.6
1988-11-18T00:00:00Z,0.32712907,0,10.8
1988-11-19T00:00:00Z,0.58584404,0,8.9
1988-11-20T00:00:00Z,26.347967,9.8,80.8
1988-11-21T00:00:00Z,1.3718281,0,11.2
1988-11-22T00:00:00Z,0.018552182,0,0.8
1988-11-23T00:00:00Z,0.003785911,0,0.5
1988-11-24T00:00:00Z,0.021505227,0,1
1988-11-25T00:00:00Z,1.83E-04,0,0.3
1988-11-26T00:00:00Z,0.82349485,0,15.4
1988-11-27T00:00:00Z,2.8765993,0,16.9
1988-11-28T00:00:00Z,6.1688976,0.8,32.4
1988-11-29T00:00:00Z,0.39758617,0,4.6
1988-11-30T00:00:00Z,1.0263853,0,12.9
1988-12-01T00:00:00Z,1.2856554,0,12.5
1988-12-02T00:00:00Z,0.22229497,0,3.1
1988-12-03T00:00:00Z,0.66303515,0,5.1
1988-12-04T00:00:00Z,0.8740167,0,8
1988-12-05T00:00:00Z,0.026938614,0,0.8
1988-12-06T00:00:00Z,0.04354061,0,1.3
1988-12-07T00:00:00Z,0.13314746,0,2
1988-12-08T00:00:00Z,0.47771922,0,7.4
1988-12-09T00:00:00Z,1.2152128,0,8.5
1988-12-10T00:00:00Z,1.1324755,0,14.1
1988-12-11T00:00:00Z,0.70708495,0,5.8
1988-12-12T00:00:00Z,0.26642427,0,13.8
1988-12-13T00:00:00Z,1.0521818,0,22.5
1988-12-14T00:00:00Z,2.5208788,0,12.9
1988-12-15T00:00:00Z,1.712513,0,9.2
1988-12-16T00:00:00Z,0.19860865,0,4.6
1988-12-17T00:00:00Z,0.5288471,0,5.1
1988-12-18T00:00:00Z,0.5824423,0,4.5
1988-12-19T00:00:00Z,0.46521285,0,4.1
1988-12-20T00:00:00Z,0.5321456,0,12.3
1988-12-21T00:00:00Z,0.38938886,0,9.9
1988-12-22T00:00:00Z,0.03358552,0,3.1
1988-12-23T00:00:00Z,7.406765,1.2,18.2
1988-12-24T00:00:00Z,5.0809975,0,25.4
1988-12-25T00:00:00Z,1.1155419,0,10
1988-12-26T00:00:00Z,0.055513643,0,1.6
1988-12-27T00:00:00Z,6.449657,0,18.8
1988-12-28T00:00:00Z,7.2698145,0,25.8
1988-12-29T00:00:00Z,0.4901196,0,5
1988-12-30T00:00:00Z,0.3253176,0,2.6
1988-12-31T00:00:00Z,0.27463996,0,1.8
1989-01-01T00:00:00Z,0.3765625,0,3.8
1989-01-02T00:00:00Z,0.66491425,0,4.4
1989-01-03T00:00:00Z,1.7765361,0,6.2
1989-01-04T00:00:00Z,0.21256407,0,1.8
1989-01-05T00:00:00Z,0.20143323,0,2.3
1989-01-06T00:00:00Z,2.1594572,0,13.1
1989-01-07T00:00:00Z,0.5995819,0,4.1
1989-01-08T00:00:00Z,3.8229735,0,20.7
1989-01-09T00:00:00Z,0.6173359,0,8.9
1989-01-10T00:00:00Z,0.03294347,0,1.9
1989-01-11T00:00:00Z,0.22121339,0,4
1989-01-12T00:00:00Z,4.0384502,0,17.7
1989-01-13T00:00:00Z,0.04007776,0,1.4
1989-01-14T00:00:00Z,1.7564646,0,8.4
1989-01-15T00:00:00Z,4.057779,0,19.9
1989-01-16T00:00:00Z,1.4289515,0,10.9
1989-01-17T00:00:00Z,0.82483727,0,6.1
1989-01-18T00:00:00Z,0.5218854,0,5
1989-01-19T00:00:00Z,2.7236362,0,15.1
1989-01-20T00:00:00Z,2.2883873,0,10.8
1989-01-21T00:00:00Z,0.039470587,0,1
1989-01-22T00:00:00Z,0.2944611,0,4.7
1989-01-23T00:00:00Z,0.032405656,0,2.9
1989-01-24T00:00:00Z,0.08549846,0,1.4
1989-01-25T00:00:00Z,1.6382325,0,17.6
1989-01-26T00:00:00Z,10.167854,1.5,34.4
1989-01-27T00:00:00Z,0.6654834,0,4.8
1989-01-28T00:00:00Z,0.07033254,0,2
1989-01-29T00:00:00Z,0.4564987,0,2.5
1989-01-30T00:00:00Z,1.8085365,0,13.3
1989-01-31T00:00:00Z,0.00890311,0,0.7
1989-02-01T00:00:00Z,0.59528637,0,3.2
1989-02-02T00:00:00Z,1.4588675,0,6.3
1989-02-03T00:00:00Z,3.37139,0,8.7
1989-02-04T00:00:00Z,0.80261046,0,4.5
1989-02-05T00:00:00Z,1.0478071,0,3.9
1989-02-06T00:00:00Z,2.7034101,0,12.4
1989-02-07T00:00:00Z,1.5134835,0,10.6
1989-02-08T00:00:00Z,0.8327543,0,9.7
1989-02-09T00:00:00Z,0.6607229,0,4.6
1989-02-10T00:00:00Z,0.89718175,0,10.9
1989-02-11T00:00:00Z,0.91879886,0,7.9
1989-02-12T00:00:00Z,0.9865398,0,9.8
1989-02-13T00:00:00Z,0.93044215,0,4.2
1989-02-14T00:00:00Z,6.815902,0.3,35.9
1989-02-15T00:00:00Z,3.3450518,0,10
1989-02-16T00:00:00Z,0.066975646,0,1.5
1989-02-17T00:00:00Z,0.073861055,0,1.4
1989-02-18T00:00:00Z,0.040286034,0,1.1
1989-02-19T00:00:00Z,0.6429447,0,8.1
1989-02-20T00:00:00Z,2.582812,0,13.4
1989-02-21T00:00:00Z,16.073723,2.8,56.7
1989-02-22T00:00:00Z,1.0573703,0,5.5
1989-02-23T00:00:00Z,0.04797144,0,1.8
1989-02-24T00:00:00Z,0.025071604,0,3.1
1989-02-25T00:00:00Z,0.14379732,0,5.5
1989-02-26T00:00:00Z,1.8997623,0,13.2
1989-02-27T00:00:00Z,0.15452176,0,3
1989-02-28T00:00:00Z,0.6582133,0,8
1989-03-01T00:00:00Z,0.31308118,0,5.2
1989-03-02T00:00:00Z,0.18320447,0,1.1
1989-03-03T00:00:00Z,1.9743936,0,8.6
1989-03-04T00:00:00Z,3.9193888,0,9.9
1989-03-05T00:00:00Z,1.7688369,0,6.9
1989-03-06T00:00:00Z,0.38053384,0,14.7
1989-03-07T00:00:00Z,0.001876468,0,0.6
1989-03-08T00:00:00Z,0,0,0
1989-03-09T00:00:00Z,0.001959909,0,0.4
1989-03-10T00:00:00Z,0.3189703,0,3.1
1989-03-11T00:00:00Z,1.0467345,0,3.8
1989-03-12T00:00:00Z,0.5532337,0,3.3
1989-03-13T00:00:00Z,0.06524519,0,1.3
1989-03-14T00:00:00Z,0.14419575,0,2.1
1989-03-15T00:00:00Z,0.6803592,0,5.4
1989-03-16T00:00:00Z,0.001858196,0,0.6
1989-03-17T00:00:00Z,2.330748,0,12.1
1989-03-18T00:00:00Z,7.8641987,0.8,22.2
1989-03-19T00:00:00Z,1.0701029,0,6.7
1989-03-20T00:00:00Z,2.5144928,0.4,8.6
1989-03-21T00:00:00Z,2.5051386,0.4,10.8
1989-03-22T00:00:00Z,0.072508864,0,2.9
1989-03-23T00:00:00Z,1.1469622,0,8.8
1989-03-24T00:00:00Z,10.069552,0.4,44.9
1989-03-25T00:00:00Z,1.0741187,0,5.4
1989-03-26T00:00:00Z,0.33368397,0,6.3
1989-03-27T00:00:00Z,0.19793177,0,2.7
1989-03-28T00:00:00Z,4.2121353,0,25.9
1989-03-29T00:00:00Z,2.9939857,0.4,8.6
1989-03-30T00:00:00Z,21.911793,6.2,44
1989-03-31T00:00:00Z,7.2420526,1,19.7
1989-04-01T00:00:00Z,0.75272673,0,3.5
1989-04-02T00:00:00Z,0.40189832,0,9.6
1989-04-03T00:00:00Z,11.758987,2.7,28.9
1989-04-04T00:00:00Z,6.029071,0.6,17.5
1989-04-05T00:00:00Z,4.439683,0,16.9
1989-04-06T00:00:00Z,5.8162827,0,26.3
1989-04-07T00:00:00Z,1.6695343,0,10
1989-04-08T00:00:00Z,1.1651059,0,15.1
1989-04-09T00:00:00Z,1.7542566,0,5.6
1989-04-10T00:00:00Z,0.6566606,0,4.2
1989-04-11T00:00:00Z,0.1215495,0,2.9
1989-04-12T00:00:00Z,0.2857877,0,3.1
1989-04-13T00:00:00Z,3.6422904,0,12.5
1989-04-14T00:00:00Z,2.2820075,0,20.4
1989-04-15T00:00:00Z,3.9725275,0,35.4
1989-04-16T00:00:00Z,2.2984848,0,14.8
1989-04-17T00:00:00Z,1.7399645,0,10.8
1989-04-18T00:00:00Z,1.06783,0,4.6
1989-04-19T00:00:00Z,0.25103116,0,2.3
1989-04-20T00:00:00Z,0,0,0
1989-04-21T00:00:00Z,0.007594149,0,0.5
1989-04-22T00:00:00Z,0.001352948,0,0.3
1989-04-23T00:00:00Z,0.003067191,0,0.6
1989-04-24T00:00:00Z,0,0,0
1989-04-25T00:00:00Z,0.5633855,0,4.4
1989-04-26T00:00:00Z,0.119959,0,3.7
1989-04-27T00:00:00Z,3.37E-04,0,0.8
1989-04-28T00:00:00Z,0.07199707,0,2.2
1989-04-29T00:00:00Z,2.6274273,0,26.8
1989-04-30T00:00:00Z,4.293182,0,15.4
1989-05-01T00:00:00Z,12.25083,3.8,30
1989-05-02T00:00:00Z,14.860862,2.6,41.8
1989-05-03T00:00:00Z,1.1331719,0,11.2
1989-05-04T00:00:00Z,2.1666682,0,14.6
1989-05-05T00:00:00Z,8.623463,0.7,42.9
1989-05-06T00:00:00Z,21.22604,4,62.8
1989-05-07T00:00:00Z,4.404452,0,18.3
1989-05-08T00:00:00Z,2.9760349,0,20.1
1989-05-09T00:00:00Z,3.0710125,0,14.1
1989-05-10T00:00:00Z,20.245352,1.4,66.4
1989-05-11T00:00:00Z,9.052401,2,20.2
1989-05-12T00:00:00Z,3.4787836,0,10.8
1989-05-13T00:00:00Z,2.4236908,0,18.9
1989-05-14T00:00:00Z,1.7788005,0,10.7
1989-05-15T00:00:00Z,7.377124,0,59
1989-05-16T00:00:00Z,7.0740333,0,72.3
1989-05-17T00:00:00Z,0.9291221,0,18.1
